CDS2_Tumour_Non-treated_R1_DNA	CDS2_Tumour_Cas9_WT_R1_DNA
CDS2_Tumour_Non-treated_R2_DNA	CDS2_Tumour_Cas9_WT_R2_DNA
CDS2_Tumour_R1_DNA	CDS2_Tumour_Cas9_WT_R3_DNA
CDS2_Tumour_Treated_R1_DNA	CDS2_Tumour_Cas9_WT_R1_DNA
CDS2_Tumour_Treated_R2_DNA	CDS2_Tumour_Cas9_WT_R2_DNA
CDS2_Tumour_Treated_R3_DNA	CDS2_Tumour_Cas9_WT_R3_DNA
CDS2_Tumour_Treated_R4_DNA	CDS2_Tumour_Cas9_WT_R4_DNA
